38.0103 26.0604
24.7116 12.1766
4.23541 21.6353
33.0782 10.1631
4.30384 29.2175
18.6463 21.4673
1.07418 22.3715
18.1759 10.8926
22.5578 12.5167
35.8351 14.2001
26.3158 21.5036
19.1457 19.8412
13.6767 8.84193
38.5062 19.7792
7.85465 34.6486
31.9967 24.3596
21.9045 13.8467
13.585 10.5819
17.1374 7.9943
28.5147 36.0456
36.3162 19.0056
26.2327 25.7441
5.81489 34.2081
12.7849 21.0932
31.725 26.0697
34.352 34.4545
33.6522 21.5418
15.3792 32.8528
14.2209 7.14214
16.5058 24.425
27.337 28.431
18.1641 9.33105
19.2267 27.5137
31.9398 19.2869
26.2701 18.1913
27.4646 34.8856
19.1827 12.0972
3.47868 25.9517
16.8129 5.05863
30.0907 9.45751
25.9548 5.47425
33.4031 26.2385
17.5154 41.4841
9.12677 35.674
8.15645 26.5717
2.00978 17.4432
25.4038 37.1081
16.014 6.69373
12.1603 5.84841
25.7465 7.26723
33.2142 16.0118
15.5053 28.4419
12.3959 25.5773
12.8293 40.1578
30.8581 35.3104
7.65081 24.8764
12.548 30.531
22.8994 9.60195
11.1603 31.9835
27.8946 23.0801
35.7043 12.9103
27.006 32.544
14.6628 14.1256
20.6954 31.0889
38.6287 24.8173
33.5037 24.8186
28.2848 33.5648
28.1711 16.8907
12.0228 35.7495
38.0321 21.0425
9.66619 27.0368
32.2853 34.3507
23.7126 29.4316
36.7743 30.5484
13.6703 34.8872
21.6519 27.2231
25.7543 10.8928
23.9149 24.7288
3.02549 22.623
16.3991 40.8767
9.62981 32.3974
15.0796 41.1136
27.5282 13.6486
29.9193 36.6763
10.8218 24.476
10.6259 35.0442
14.1355 29.8808
8.30791 13.2176
14.7297 37.624
11.6293 19.9528
29.4686 30.6288
17.5826 19.9008
33.6514 11.271
1.93684 26.0889
24.8314 30.4943
32.3 14.879
9.34777 17.3215
21.4412 33.4287
14.3684 21.1435
15.4553 34.5146
38.0252 23.5042
24.7001 40.9136
6.72618 26.611
15.605 4.75019
26.1273 31.2838
30.7867 21.5051
23.4292 27.1109
16.837 39.5605
35.1093 30.097
13.4061 5.84086
9.21379 14.6342
4.26809 17.4101
35.1246 22.3883
22.032 31.962
18.6026 25.9364
35.7603 28.5663
30.1845 28.743
18.4241 39.6523
28.0839 39.8085
4.57807 24.6954
34.1446 31.5663
7.93575 29.7014
24.5335 34.131
2.65856 28.2918
24.6321 18.2279
14.9057 19.1518
10.8837 27.8249
16.2217 38.1295
32.423 31.0806
25.7626 35.302
26.9816 9.82324
16.8917 16.8305
19.9032 34.2659
20.5498 23.2434
29.6176 11.1742
6.92715 28.2861
2.35418 29.62
10.5598 18.6379
35.6014 32.5835
5.32486 28.0609
29.0286 20.4675
27.9061 21.5816
16.6308 18.6483
30.96 15.8759
32.4035 11.7154
26.0281 27.3854
10.1899 7.53844
9.93893 13.1597
10.6881 30.6654
32.0746 29.0777
14.9719 11.5394
